   8.4607443E-01     5.0993876E-01  
   8.5206078E-01     5.0683998E-01  
   8.5804712E-01     5.0374120E-01  
   8.6403346E-01     5.0064243E-01  
   8.7001980E-01     4.9754365E-01  
   8.7600615E-01     4.9444487E-01  
   8.8199249E-01     4.9134609E-01  
   8.8797883E-01     4.8824732E-01  
   8.9396517E-01     4.8514854E-01  
   8.9995152E-01     4.8204976E-01  
   9.0593786E-01     4.7895098E-01  
   9.1192420E-01     4.7585221E-01  
   9.1791055E-01     4.7275343E-01  
   9.2389689E-01     4.6965465E-01  
   9.2988323E-01     4.6655587E-01  
   9.3586957E-01     4.6345710E-01  
   9.4185592E-01     4.6035832E-01  
   9.4784226E-01     4.5725954E-01  
   9.5367468E-01     4.5424044E-01  
   9.5950710E-01     4.5122134E-01  
   9.6533952E-01     4.4820224E-01  
   9.7117194E-01     4.4518314E-01  
   9.7700435E-01     4.4216404E-01  
   9.8283677E-01     4.3914494E-01  
   9.8866919E-01     4.3612584E-01  
   9.9450161E-01     4.3310674E-01  
   9.9416758E-01     4.2724144E-01  
   9.8789257E-01     4.2399324E-01  
   9.8161756E-01     4.2074503E-01  
   9.7534254E-01     4.1749683E-01  
   9.6906753E-01     4.1424862E-01  
   9.6279252E-01     4.1100042E-01  
   9.5651751E-01     4.0775222E-01  
   9.5024250E-01     4.0450401E-01  
   9.4396748E-01     4.0125581E-01  
   9.3825068E-01     3.9829655E-01  
   9.3253388E-01     3.9533730E-01  
   9.2681708E-01     3.9237805E-01  
   9.2110028E-01     3.8941880E-01  
   9.1538348E-01     3.8645955E-01  
   9.0966668E-01     3.8350030E-01  
   9.0394988E-01     3.8054105E-01  
   8.9823309E-01     3.7758180E-01  
   8.9251629E-01     3.7462254E-01  
   8.8679949E-01     3.7166329E-01  
   8.8108269E-01     3.6870404E-01  
   8.7536589E-01     3.6574479E-01  
   8.6964909E-01     3.6278554E-01  
   8.6393229E-01     3.5982629E-01  
   8.5821549E-01     3.5686704E-01  
   8.5249869E-01     3.5390779E-01  
   8.4678189E-01     3.5094854E-01  
   8.4106509E-01     3.4798928E-01  
   8.3534829E-01     3.4503003E-01  
   8.2963149E-01     3.4207078E-01  
   8.2391469E-01     3.3911153E-01  
   8.1819789E-01     3.3615228E-01  
   8.1248109E-01     3.3319303E-01  
   8.0676429E-01     3.3023378E-01  
   8.0104749E-01     3.2727453E-01  
   7.9533069E-01     3.2431527E-01  
   7.8961389E-01     3.2135602E-01  
   7.8389709E-01     3.1839677E-01  
   7.7818029E-01     3.1543752E-01  
   7.7246349E-01     3.1247827E-01  
   7.6674669E-01     3.0951902E-01  
   7.6102989E-01     3.0655977E-01  
   7.5531309E-01     3.0360052E-01  
   7.4959629E-01     3.0064127E-01  
   7.4387949E-01     2.9768201E-01  
   7.3816269E-01     2.9472276E-01  
   7.3244589E-01     2.9176351E-01  
   7.2672909E-01     2.8880426E-01  
   7.2101229E-01     2.8584501E-01  
   7.1529549E-01     2.8288576E-01  
   7.0957869E-01     2.7992651E-01  
   7.0386189E-01     2.7696726E-01  
   6.9814509E-01     2.7400800E-01  
   6.9242829E-01     2.7104875E-01  
   6.8671149E-01     2.6808950E-01  
   6.8099469E-01     2.6513025E-01  
   6.7527789E-01     2.6217100E-01  
   6.6956109E-01     2.5921175E-01  
   6.6384429E-01     2.5625250E-01  
   6.5812749E-01     2.5329325E-01  
   6.5241069E-01     2.5033399E-01  
   6.4669389E-01     2.4737474E-01  
   6.4097709E-01     2.4441549E-01  
   6.3526029E-01     2.4145624E-01  
   6.2954349E-01     2.3849699E-01  
   6.2382669E-01     2.3553774E-01  
   6.1810989E-01     2.3257849E-01  
   6.1239309E-01     2.2961924E-01  
   6.0667629E-01     2.2665999E-01  
   6.0095949E-01     2.2370073E-01  
   5.9527931E-01     2.2076044E-01  
   5.8959912E-01     2.1782014E-01  
   5.8391894E-01     2.1487984E-01  
   5.7823875E-01     2.1193954E-01  
   5.7255857E-01     2.0899925E-01  
   5.6687839E-01     2.0605895E-01  
   5.6119820E-01     2.0311865E-01  
   5.5551802E-01     2.0017836E-01  
   5.4983783E-01     1.9723806E-01  
